"scan_date","site_domain","competitor_name","run_time_domain","monthly_visitors","contacts_json","got_blocked","already_working","is_running_ads","ad_evidence"
"2025-12-09","assassins-creed-unity-gold-edition-multi.software.informer.com","Adsterra","www.skinnycrawlinglax.com","0","{}","false","true","false","Existing Client"
"2025-12-09","assetopia.ru","Adsterra","www.skinnycrawlinglax.com","0","{}","false","true","false","Existing Client"
"2025-12-09","assettoworld.com.atlaq.com","Adsterra","www.skinnycrawlinglax.com","0","{}","false","true","false","Existing Client"
"2025-12-09","astute-beta-server.id.xyzapk.com","Adsterra","www.skinnycrawlinglax.com","0","{}","false","true","false","Existing Client"
"2025-12-09","astute-beta-server.xyzapk.com","Adsterra","www.skinnycrawlinglax.com","0","{}","false","true","false","Existing Client"
"2025-12-09","astutebetaserver.com","Adsterra","www.skinnycrawlinglax.com","0","{}","false","true","false","Existing Client"
"2025-12-09","battlefield-2.th.uptodown.com","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/uptodown"", ""https://instagram.com/uptodown"", ""https://www.linkedin.com/company"", ""https://www.facebook.com/Uptodown.International"", ""https://www.facebook.com/Uptodown"", ""https://www.facebook.com/Uptodown.International"", ""https://twitter.com/Uptodown"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company"", ""https://instagram.com/uptodown""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","battlefield-company.de","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/embed"", ""https://www.youtube.com/embed""]}","false","false","false","Heuristic score: 0.50"
"2025-12-09","battlefield-electronic-arts.br.aptoide.com","AdCash","https://www.buzzonclick.com/","0","{""emails"": [""help@eamobile.com""], ""socials"": [""https://www.facebook.com/aptoide"", ""https://twitter.com/Aptoide"", ""https://www.instagram.com/aptoideappstore"", ""https://www.youtube.com/user"", ""https://www.facebook.com/aptoide"", ""https://twitter.com/aptoide"", ""https://www.instagram.com/aptoidestore"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company""]}","false","false","false","Heuristic score: 1.70"
"2025-12-09","battlefield-mobile.br.uptodown.com","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/uptodown"", ""https://instagram.com/uptodown"", ""https://www.linkedin.com/company"", ""https://www.facebook.com/Uptodown.International"", ""https://www.youtube.com/watch"", ""https://www.youtube.com/watch"", ""https://www.facebook.com/Uptodown"", ""https://www.facebook.com/Uptodown.International"", ""https://twitter.com/Uptodown"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company"", ""https://instagram.com/uptodown""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","battlefield-mobile.en.uptodown.com","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/uptodown"", ""https://instagram.com/uptodown"", ""https://www.linkedin.com/company"", ""https://www.facebook.com/Uptodown.International"", ""https://www.youtube.com/watch"", ""https://www.youtube.com/watch"", ""https://www.facebook.com/Uptodown"", ""https://www.facebook.com/Uptodown.International"", ""https://twitter.com/Uptodown"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company"", ""https://instagram.com/uptodown""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","battlefield-mobile.th.uptodown.com","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/uptodown"", ""https://instagram.com/uptodown"", ""https://www.linkedin.com/company"", ""https://www.facebook.com/Uptodown.International"", ""https://www.youtube.com/watch"", ""https://www.youtube.com/watch"", ""https://www.facebook.com/Uptodown"", ""https://www.facebook.com/Uptodown.International"", ""https://twitter.com/Uptodown"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company"", ""https://instagram.com/uptodown""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","battlefield2142.co","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/embed"", ""https://www.youtube.com/embed""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","battlefield6trainer.com","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.00"
"2025-12-09","battlelog.co","AdCash","https://www.buzzonclick.com/","0","{}","true","false","false","Blocked"
"2025-12-09","bbc-iplayer.en.aptoide.com","AdCash","https://www.buzzonclick.com/","0","{""emails"": [""iplayer@mediaapptech.com""], ""socials"": [""https://www.facebook.com/aptoide"", ""https://twitter.com/Aptoide"", ""https://www.instagram.com/aptoideappstore"", ""https://www.youtube.com/user"", ""https://www.facebook.com/aptoide"", ""https://twitter.com/aptoide"", ""https://www.instagram.com/aptoidestore"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company""]}","false","false","false","Heuristic score: 1.70"
"2025-12-09","beach-head-2002.de.uptodown.com","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/uptodown"", ""https://instagram.com/uptodown"", ""https://www.linkedin.com/company"", ""https://www.facebook.com/Uptodown.International"", ""https://www.facebook.com/Uptodown"", ""https://www.facebook.com/Uptodown.International"", ""https://twitter.com/Uptodown"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company"", ""https://instagram.com/uptodown""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","beach-soccer-league.br.uptodown.com","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/uptodown"", ""https://instagram.com/uptodown"", ""https://www.linkedin.com/company"", ""https://www.facebook.com/Uptodown.International"", ""https://www.facebook.com/Uptodown"", ""https://www.facebook.com/Uptodown.International"", ""https://twitter.com/Uptodown"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company"", ""https://instagram.com/uptodown""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","beamng-drive.softonic.com.tr","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/sharer"", ""https://www.facebook.com/softonic.en"", ""https://www.instagram.com/Softonic"", ""https://www.linkedin.com/company""]}","false","false","true","Heuristic score: 2.90"
"2025-12-09","beamng.wesupply.cx","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.00"
"2025-12-09","beatbanger.pro","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.20"
"2025-12-09","bed-wars-lite.updatestar.com","AdCash","https://www.buzzonclick.com/","0","{}","true","false","false","Blocked"
"2025-12-09","bedava-canli-mac-izle-manas.tr.aptoide.com","AdCash","https://www.buzzonclick.com/","0","{""emails"": [""support@manastv.tech""], ""socials"": [""https://www.facebook.com/aptoide"", ""https://twitter.com/Aptoide"", ""https://www.instagram.com/aptoideappstore"", ""https://www.youtube.com/user"", ""https://www.facebook.com/aptoide"", ""https://twitter.com/aptoide"", ""https://www.instagram.com/aptoidestore"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company""]}","false","false","false","Heuristic score: 1.70"
"2025-12-09","beedown.en.uptodown.com","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/uptodown"", ""https://instagram.com/uptodown"", ""https://www.linkedin.com/company"", ""https://www.facebook.com/Uptodown.International"", ""https://www.facebook.com/Uptodown"", ""https://www.facebook.com/Uptodown.International"", ""https://twitter.com/Uptodown"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company"", ""https://instagram.com/uptodown""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","beetvapp.org","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.00"
"2025-12-09","bembed.net","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.00"
"2025-12-09","ben-and-ed.softonic.com.tr","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/sharer"", ""https://www.facebook.com/softonic.en"", ""https://www.instagram.com/Softonic"", ""https://www.linkedin.com/company""]}","false","false","true","Heuristic score: 2.90"
"2025-12-09","besiege.softonic.com.tr","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/sharer"", ""https://www.facebook.com/softonic.en"", ""https://www.instagram.com/Softonic"", ""https://www.linkedin.com/company""]}","false","false","true","Heuristic score: 2.90"
"2025-12-09","bestdebrid.com","AdCash","https://www.buzzonclick.com/","0","{""emails"": [""denzelwashington@left4code.com""], ""socials"": [""https://www.facebook.com/bestdebrid"", ""https://www.facebook.com/bestdebrid"", ""https://www.instagram.com/bestdebrid"", ""https://twitter.com/bestdebrid"", ""https://twitter.com/hashtag"", ""https://twitter.com/hashtag"", ""https://twitter.com/hashtag"", ""https://twitter.com/bestdebrid"", ""https://twitter.com/bestdebrid"", ""https://twitter.com/hashtag"", ""https://twitter.com/hashtag"", ""https://twitter.com/bestdebrid"", ""https://twitter.com/hashtag"", ""https://twitter.com/hashtag"", ""https://twitter.com/hashtag"", ""https://twitter.com/hashtag"", ""https://twitter.com/hashtag"", ""https://twitter.com/bestdebrid"", ""https://www.facebook.com/v2.10"", ""https://www.facebook.com/v2.10""]}","false","false","false","Heuristic score: 0.00"
"2025-12-09","beta.legiontd2.com","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/watch"", ""https://twitter.com/legiontd2""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","better-xcloud.github.io","AdCash","https://www.buzzonclick.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.00"
"2025-12-09","bho.pl","AdCash","https://www.buzzonclick.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","bigfishgames.com","AdCash","https://www.buzzonclick.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","bigo-live.ar.uptodown.com","AdCash","https://www.buzzonclick.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","bilamys.com","AdCash","https://www.buzzonclick.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","bioshock.ru.malavida.com","AdCash","https://www.buzzonclick.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","birzzle.en.uptodown.com","AdCash","https://www.buzzonclick.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","bittv.id.modcombo.com","AdCash","https://www.buzzonclick.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","bittv.ltd","AdCash","https://www.buzzonclick.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","bittv.org","AdCash","https://www.buzzonclick.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","black-tv-pro.apk.cafe","AdCash","https://www.buzzonclick.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","apk2x.net","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": [""https://facebook.com/apk2x"", ""https://twitter.com/apk2x""]}","false","false","false","Heuristic score: 0.50"
"2025-12-09","apk4c.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.20"
"2025-12-09","apkd.thegenius-pro.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/younes_official8"", ""https://www.instagram.com/younes_official8"", ""https://www.instagram.com/younes_official8"", ""https://www.facebook.com/younes_official8"", ""https://www.instagram.com/younes_official8"", ""https://www.instagram.com/younes_official8""]}","false","false","false","Heuristic score: 1.70"
"2025-12-09","apkdone.net","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/malikdilawar29""]}","false","false","false","Heuristic score: 0.30"
"2025-12-09","apkfami.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/apkfamicom"", ""https://www.facebook.com/apkfamicom""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","apkguy.io","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.20"
"2025-12-09","apkinatbox.site","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/ianhanniballake"", ""https://twitter.com/ianhlake"", ""https://www.facebook.com/ianhanniballake""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","apkjoo-apk-downloader.en.softonic.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/sharer"", ""https://www.facebook.com/softonic.en"", ""https://www.instagram.com/Softonic"", ""https://www.linkedin.com/company""]}","false","false","true","Heuristic score: 2.90"
"2025-12-09","apkladda.net","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/apkladda"", ""https://twitter.com/apkladda"", ""https://www.instagram.com/apkladda""]}","false","false","false","Heuristic score: 0.00"
"2025-12-09","apklili.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": [""https://www.instagram.com/apklilicom"", ""https://www.instagram.com/apklilicom""]}","false","false","false","Heuristic score: 2.00"
"2025-12-09","apkloll.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": []}","false","false","true","Heuristic score: 3.20"
"2025-12-09","apklrm.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/profile.php""]}","false","false","false","Heuristic score: 0.30"
"2025-12-09","apkmezo.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.20"
"2025-12-09","apkmodoza.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [""support@apkmodoza.com""], ""socials"": [""https://www.facebook.com/apkmodoza"", ""https://www.instagram.com/apkmodoza"", ""https://www.facebook.com/apkmodoza"", ""https://www.instagram.com/apkmodoza"", ""youtube.com/vi"", ""https://www.youtube.com/embed""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","apkmos.com.atlaq.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/GoATLAQ"", ""https://www.instagram.com/goATLAQ"", ""https://twitter.com/GetAtlaq""]}","false","false","false","Heuristic score: 1.70"
"2025-12-09","apknetwork.net","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": [""https://instagram.com/apknetwork"", ""https://instagram.com/apknetwork""]}","false","false","false","Heuristic score: 1.70"
"2025-12-09","apkoops.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/apkoops"", ""https://www.twitter.com/apkoops"", ""https://www.instagram.com/apkooops"", ""https://www.facebook.com/apkoops"", ""https://www.twitter.com/apkoops"", ""https://www.instagram.com/apkooops""]}","false","false","false","Heuristic score: 1.70"
"2025-12-09","apkrun.com.pk","Adsterra","https://profitableratecpm.com/","0","{}","true","false","false","Blocked"
"2025-12-09","apks-store.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.20"
"2025-12-09","apkship.top","Adsterra","https://profitableratecpm.com/","0","{}","true","false","false","Blocked"
"2025-12-09","apksoap2day.online","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.00"
"2025-12-09","apkterabox.org","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.00"
"2025-12-09","apktocalife.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/watch"", ""https://www.facebook.com/profile.php"", ""https://www.instagram.com/apktocalife111""]}","false","false","false","Heuristic score: 2.00"
"2025-12-09","apktrus.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 1.70"
"2025-12-09","apkzenix.com","Adsterra","https://profitableratecpm.com/","0","{""emails"": [""support@apkzenix.com""], ""socials"": [""https://www.facebook.com/apkzenix"", ""https://www.instagram.com/apkzenix"", ""https://www.facebook.com/apkzenix""]}","false","false","false","Heuristic score: 0.00"
"2025-12-09","apkzito.com","Adsterra","https://profitableratecpm.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","apocanow.de","Adsterra","https://profitableratecpm.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","apocanow.fr","Adsterra","https://profitableratecpm.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","app-killer-dp-soft.es.aptoide.com","Adsterra","https://profitableratecpm.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","app-riser.com","Adsterra","https://profitableratecpm.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","app.backbone.com","Adsterra","https://profitableratecpm.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","app.hometeamlive.com","Adsterra","https://profitableratecpm.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","app.kiy0720.com","Adsterra","https://profitableratecpm.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","app.netfly.com","Adsterra","https://profitableratecpm.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","app.yallalive.pro","Adsterra","https://profitableratecpm.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","blackdesertonlinecheats.com","AdCash","velocitycdn.com/","0","{""emails"": [""speeder@speedercheats.vip""], ""socials"": []}","false","false","false","Heuristic score: 0.20"
"2025-12-09","blazblue-entropy-effect.tr.uptodown.com","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/uptodown"", ""https://instagram.com/uptodown"", ""https://www.linkedin.com/company"", ""https://www.facebook.com/Uptodown.International"", ""https://www.facebook.com/Uptodown"", ""https://www.facebook.com/Uptodown.International"", ""https://twitter.com/Uptodown"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company"", ""https://instagram.com/uptodown""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","bleach-soul-resonance.en.softonic.com","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/sharer"", ""https://www.facebook.com/softonic.en"", ""https://www.instagram.com/Softonic"", ""https://www.linkedin.com/company""]}","false","false","true","Heuristic score: 2.90"
"2025-12-09","bleach-soul-resonance.en.uptodown.com","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/uptodown"", ""https://instagram.com/uptodown"", ""https://www.linkedin.com/company"", ""https://www.facebook.com/Uptodown.International"", ""https://www.facebook.com/Uptodown"", ""https://www.facebook.com/Uptodown.International"", ""https://twitter.com/Uptodown"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company"", ""https://instagram.com/uptodown""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","blizzboygamers.com","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.00"
"2025-12-09","blog.cheatbook.de","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.20"
"2025-12-09","blog.footybite.is","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": [""https://www.instagram.com/footybite_official""]}","false","false","false","Heuristic score: 0.00"
"2025-12-09","blogs.pasoogames.com","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 1.50"
"2025-12-09","blogsim.wikidot.com","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": [""http://twitter.com/home"", ""http://www.facebook.com/share.php"", ""http://www.facebook.com/sharer.php"", ""https://www.youtube.com/watch"", ""https://www.youtube.com/watch"", ""https://www.youtube.com/watch"", ""https://www.youtube.com/watch"", ""https://www.youtube.com/watch"", ""https://www.youtube.com/watch""]}","false","false","false","Heuristic score: 1.50"
"2025-12-09","bloody-knuckles.en.uptodown.com","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/uptodown"", ""https://instagram.com/uptodown"", ""https://www.linkedin.com/company"", ""https://www.facebook.com/Uptodown.International"", ""https://www.facebook.com/Uptodown"", ""https://www.facebook.com/Uptodown.International"", ""https://twitter.com/Uptodown"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company"", ""https://instagram.com/uptodown""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","blu-ray-com-my-movies.en.aptoide.com","AdCash","velocitycdn.com/","0","{""emails"": [""android@blu-ray.com""], ""socials"": [""https://www.facebook.com/aptoide"", ""https://twitter.com/Aptoide"", ""https://www.instagram.com/aptoideappstore"", ""https://www.youtube.com/user"", ""https://www.facebook.com/aptoide"", ""https://twitter.com/aptoide"", ""https://www.instagram.com/aptoidestore"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company""]}","false","false","false","Heuristic score: 1.70"
"2025-12-09","blue-archive-global.vi.uptodown.com","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": [""https://www.youtube.com/uptodown"", ""https://instagram.com/uptodown"", ""https://www.linkedin.com/company"", ""https://www.facebook.com/Uptodown.International"", ""https://www.facebook.com/Uptodown"", ""https://www.facebook.com/Uptodown.International"", ""https://twitter.com/Uptodown"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company"", ""https://instagram.com/uptodown""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","blur-overdrive.br.uptodown.com","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/marmaladeplay"", ""https://www.youtube.com/uptodown"", ""https://instagram.com/uptodown"", ""https://www.linkedin.com/company"", ""https://www.facebook.com/Uptodown.International"", ""https://www.facebook.com/marmaladeplay"", ""https://www.facebook.com/Uptodown"", ""https://www.facebook.com/Uptodown.International"", ""https://twitter.com/Uptodown"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company"", ""https://instagram.com/uptodown""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","blur-overdrive.tr.uptodown.com","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/marmaladeplay"", ""https://www.youtube.com/uptodown"", ""https://instagram.com/uptodown"", ""https://www.linkedin.com/company"", ""https://www.facebook.com/Uptodown.International"", ""https://www.facebook.com/marmaladeplay"", ""https://www.facebook.com/Uptodown"", ""https://www.facebook.com/Uptodown.International"", ""https://twitter.com/Uptodown"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company"", ""https://instagram.com/uptodown""]}","false","false","false","Heuristic score: 0.20"
"2025-12-09","blur.softonic.com.br","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.00"
"2025-12-09","bmtron.apponic.com","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/apponic"", ""https://twitter.com/apponic""]}","false","false","true","Heuristic score: 3.20"
"2025-12-09","bmx-streets.softonic.com.tr","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/sharer"", ""https://www.facebook.com/softonic.en"", ""https://www.instagram.com/Softonic"", ""https://www.linkedin.com/company""]}","false","false","true","Heuristic score: 2.90"
"2025-12-09","bollyrulez.net","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.20"
"2025-12-09","bollyrulez.pk","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.00"
"2025-12-09","bollyrulez.us","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": []}","false","false","false","Heuristic score: 0.20"
"2025-12-09","bollyrulezz.in.atlaq.com","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/GoATLAQ"", ""https://www.instagram.com/goATLAQ"", ""https://twitter.com/GetAtlaq""]}","false","false","false","Heuristic score: 1.70"
"2025-12-09","bombanski.de","AdCash","velocitycdn.com/","0","{}","true","false","false","Blocked"
"2025-12-09","bombermaaan.softonic.com","AdCash","velocitycdn.com/","0","{""emails"": [""f0e540abd02c401a8af5ab8ce8e3eaf1@o4508370636111872.ingest.de.sentry.io""], ""socials"": [""https://www.facebook.com/sharer"", ""https://www.facebook.com/Softonic"", ""https://www.instagram.com/Softonic"", ""https://www.linkedin.com/company""]}","false","false","true","Heuristic score: 2.90"
"2025-12-09","bonelab.techylist.com","AdCash","velocitycdn.com/","0","{""emails"": [], ""socials"": [""https://www.facebook.com/techylist"", ""https://www.facebook.com/techylist"", ""https://www.facebook.com/sharer"", ""https://twitter.com/intent""]}","false","false","false","Heuristic score: 1.80"
"2025-12-09","bonetale-android.en.aptoide.com","AdCash","velocitycdn.com/","0","{""emails"": [""woloned@gmail.com""], ""socials"": [""https://www.facebook.com/aptoide"", ""https://twitter.com/Aptoide"", ""https://www.instagram.com/aptoideappstore"", ""https://www.youtube.com/user"", ""https://www.facebook.com/aptoide"", ""https://twitter.com/aptoide"", ""https://www.instagram.com/aptoidestore"", ""https://www.youtube.com/user"", ""https://www.linkedin.com/company""]}","false","false","false","Heuristic score: 1.70"
"2025-12-09","booflix.com.im","AdCash","velocitycdn.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","booflix.my","AdCash","velocitycdn.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","borderlands.2k.com","AdCash","velocitycdn.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","borderlands4trainer.com","AdCash","velocitycdn.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","boring-man.blogspot.com","AdCash","velocitycdn.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","bouncelightenafternoon.com","AdCash","velocitycdn.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","boxing.footybite.is","AdCash","velocitycdn.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","boxing.footybite.to","AdCash","velocitycdn.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","boxingbite.net.atlaq.com","AdCash","velocitycdn.com/","0","{}","false","true","false","Existing Client"
"2025-12-09","boxingfootybite.livepositively.com","AdCash","velocitycdn.com/","0","{}","false","true","false","Existing Client"
